"","scenario","scena1","prc.Grass_carp","prc.Common_carp","prc.Pike_perch","prc.Roach","prc.Tench","EE.Roach_juv","EE.Tench_juv","EE.Macroinvertebrate","EE.Zooplancton","EE.Macrophyte","EE.Phytoplancton","Feed","EE.Detritus","RDT","FCI","Profitability","n"
"3315","scenario493","493",10,40,20,25,5,0.060778885145179,-0.855249057017149,2.64033705089528,2.1517913312174,0.773827139021581,0.0228186006326203,0.56113850136563,0.0157195316753963,1446.81621921753,0.0533024056376816,5585.4035234846,13
"3316","scenario494","494",5,45,20,25,5,0.060778885145179,-0.855249057017149,2.60609877150074,2.14576940874295,0.767823844025377,0.0213448183945038,0.587633916361868,0.0144766946025442,1387.50524794883,0.0533144383537612,4674.04184104254,13
"3317","scenario495","495",40,5,25,25,5,0.0687420714766431,-0.960010726494939,2.98663534319966,2.18948520575753,0.809446178778345,0.0315245211029618,0.35523993677583,0.0232253432097753,1806.95785107117,0.0534970668072681,11512.6427718118,13
"3318","scenario496","496",35,10,25,25,5,0.0687420714766431,-0.960010726494939,2.95239706380513,2.18346328328308,0.803442883782141,0.0300507388648453,0.381735351772068,0.0219413466580606,1747.64687980247,0.0535095427646016,10601.2810893697,13
"3319","scenario497","497",30,15,25,25,5,0.0687420714766431,-0.960010726494939,2.91815878441059,2.17744136080863,0.797439588785938,0.0285769566267288,0.408230766768306,0.0206641158285069,1688.33590853377,0.0535220140406375,9689.91940692762,13
"3320","scenario498","498",25,20,25,25,5,0.0687420714766431,-0.960010726494939,2.88392050501606,2.17141943833417,0.791436293789734,0.0271031743886122,0.434726181764543,0.0193935973860258,1629.02493726507,0.0535344795492565,8778.55772448555,13
"3321","scenario499","499",20,25,25,25,5,0.0687420714766431,-0.960010726494939,2.84968222562153,2.16539751585972,0.78543299879353,0.0256293921504957,0.461221596760781,0.0181297385546569,1569.71396599637,0.0535469380935164,7867.19604204349,13
"3322","scenario5","5",60,25,5,5,5,-0.101696420151262,-0.229282695008767,0.396292153224432,2.06394723754712,0.775410621271433,0.0242122089838439,0.629147450691599,0.0193121872361527,1444.66695481156,0.330942949711354,11828.7578346006,13
"3323","scenario50","50",45,25,20,5,5,-0.248207911326661,-0.543567703442137,0.716183162852374,2.05056848920405,0.756198545621447,0.0193805433944213,0.567855471843192,0.0152964538301808,1279.56145372974,0.333337752308353,10471.8802482986,13
"3324","scenario500","500",15,30,25,25,5,0.0687420714766431,-0.960010726494939,2.81544394622699,2.15937559338527,0.779429703797326,0.0241556099123792,0.487717011757019,0.0168724871102593,1510.40299472766,0.0535593885111814,6955.83435960142,13
"3325","scenario501","501",10,35,25,25,5,0.0687420714766431,-0.960010726494939,2.78120566683246,2.15335367091082,0.773426408801123,0.0226818276742626,0.514212426753257,0.0156217913733187,1451.09202345896,0.0535718295779304,6044.47267715935,13
"3326","scenario502","502",5,40,25,25,5,0.0687420714766431,-0.960010726494939,2.74696738743792,2.14733174843637,0.767423113804919,0.0212080454361461,0.540707841749495,0.0143776002018659,1391.78105219026,0.0535842600364388,5133.11099471728,13
"3327","scenario503","503",35,5,30,25,5,0.0767052578081072,-1.06477239597273,3.09326567974231,2.1850256229765,0.803042153561683,0.0299139659064876,0.334809277159694,0.0218503746019324,1751.9226840439,0.0537775886938869,11060.3502430444,13
"3328","scenario504","504",30,10,30,25,5,0.0767052578081072,-1.06477239597273,3.05902740034777,2.17900370050205,0.79703885856548,0.0284401836683711,0.361304692155932,0.0205717070278625,1692.6117127752,0.0537904516722112,10148.9885606024,13
"3329","scenario505","505",25,15,30,25,5,0.0767052578081072,-1.06477239597273,3.02478912095324,2.1729817780276,0.791035563569276,0.0269664014302546,0.38780010715217,0.0192997681902268,1633.30074150649,0.0538033106196501,9237.6268781603,13
"3330","scenario506","506",20,20,30,25,5,0.0767052578081072,-1.06477239597273,2.99055084155871,2.16695985555315,0.785032268573072,0.025492619192138,0.414295522148408,0.0180345051154304,1573.98977023779,0.0538161644560997,8326.26519571823,13
"3331","scenario507","507",15,25,30,25,5,0.0767052578081072,-1.06477239597273,2.95631256216417,2.1609379330787,0.779028973576868,0.0240188369540215,0.440790937144646,0.0167758653844857,1514.67879896909,0.0538290120298187,7414.90351327616,13
"3332","scenario508","508",10,30,30,25,5,0.0767052578081072,-1.06477239597273,2.92207428276964,2.15491601060425,0.773025678580665,0.022545054715905,0.467286352140884,0.015523797125774,1455.36782770039,0.0538418521306426,6503.5418308341,13
"3333","scenario509","509",5,35,30,25,5,0.0767052578081072,-1.06477239597273,2.8878360033751,2.1488940881298,0.767022383584461,0.0210712724777884,0.493781767137121,0.014278249007919,1396.05685643169,0.0538546835406096,5592.18014839203,13
"3334","scenario51","51",40,30,20,5,5,-0.248207911326661,-0.543567703442137,0.681944883457839,2.0445465667296,0.750195250625243,0.0179067611563048,0.59435088683943,0.0140637248603608,1220.25048246104,0.333273879585277,9560.51856585656,13
"3335","scenario510","510",30,5,35,25,5,0.0846684441395713,-1.16953406545052,3.19989601628496,2.18056604019548,0.796638128345022,0.0283034107100135,0.314378617543559,0.0204790552813821,1696.88751701662,0.0540594767167645,10608.0577142771,13
"3336","scenario511","511",25,10,35,25,5,0.0846684441395713,-1.16953406545052,3.16565773689042,2.17454411772103,0.790634833348818,0.0268296284718969,0.340874032539797,0.019205692964229,1637.57654574792,0.0540727322206649,9696.69603183505,13
"3337","scenario512","512",20,15,35,25,5,0.0846684441395713,-1.16953406545052,3.13141945749589,2.16852219524658,0.784631538352614,0.0253558462337804,0.367369447536035,0.0179390226200919,1578.26557447922,0.0540859844994656,8785.33434939298,13
"3338","scenario513","513",15,20,35,25,5,0.0846684441395713,-1.16953406545052,3.09718117810135,2.16250027277213,0.77862824335641,0.0238820639956638,0.393864862532272,0.0166789916341689,1518.95460321052,0.0540992323598861,7873.97266695091,13
"3339","scenario514","514",10,25,35,25,5,0.0846684441395713,-1.16953406545052,3.06294289870682,2.15647835029768,0.772624948360206,0.0224082817575473,0.420360277528511,0.0154255479417864,1459.64363194182,0.0541124746902687,6962.61098450884,13
"3340","scenario515","515",5,30,35,25,5,0.0846684441395713,-1.16953406545052,3.02870461931229,2.15045642782323,0.766621653364003,0.0209344995194308,0.446855692524748,0.0141786400212272,1400.33266067311,0.0541257102652737,6051.24930206678,13
"3341","scenario516","516",25,5,40,25,5,0.0926316304710354,-1.27429573492831,3.3065263528276,2.17610645741446,0.79023410312836,0.0266928555135393,0.293947957927424,0.0191113707390858,1641.85234998935,0.0543427458099964,10155.7651855098,13
"3342","scenario517","517",20,10,40,25,5,0.0926316304710354,-1.27429573492831,3.27228807343307,2.17008453494,0.784230808132156,0.0252190732754227,0.320443372923661,0.0178432900903586,1582.54137872065,0.0543563996317772,9244.40350306773,13
"3343","scenario518","518",15,15,40,25,5,0.0926316304710354,-1.27429573492831,3.23804979403854,2.16406261246555,0.778227513135952,0.0237452910373062,0.346938787919899,0.0165818648719641,1523.23040745195,0.0543700509756566,8333.04182062566,13
"3344","scenario519","519",10,20,40,25,5,0.0926316304710354,-1.27429573492831,3.203811514644,2.1580406899911,0.772224218139748,0.0222715087991896,0.373434202916137,0.0153270428252171,1463.91943618324,0.0543836987112489,7421.68013818359,13
"3345","scenario52","52",35,35,20,5,5,-0.248207911326661,-0.543567703442137,0.647706604063305,2.03852464425515,0.74419195562904,0.0164329789181882,0.620846301835668,0.0128373359286315,1160.93951119234,0.333184307217238,8649.15688341449,13
"3346","scenario520","520",5,25,40,25,5,0.0926316304710354,-1.27429573492831,3.16957323524947,2.15201876751665,0.766220923143545,0.0207977265610731,0.399929617912375,0.0140787722371205,1404.60846491454,0.0543973416531625,6510.31845574152,13
"3347","scenario521","521",20,5,45,25,5,0.100594816802499,-1.3790574044061,3.41315668937025,2.17164687463343,0.783830077911698,0.025082300317065,0.273517298311288,0.0177473065428174,1586.81718296207,0.0546274113412263,9703.47265674247,13
"3348","scenario522","522",15,10,45,25,5,0.100594816802499,-1.3790574044061,3.37891840997572,2.16562495215898,0.777826782915494,0.0236085180789485,0.300012713307526,0.0164844841053621,1527.50621169337,0.0546414692882991,8792.11097430041,13
"3349","scenario523","523",10,15,45,25,5,0.100594816802499,-1.3790574044061,3.34468013058118,2.15960302968453,0.77182348791929,0.022134735840832,0.326508128303764,0.0152282807747311,1468.19524042467,0.0546555256188291,7880.74929185834,13
"3350","scenario524","524",5,20,45,25,5,0.100594816802499,-1.3790574044061,3.31044185118665,2.15358110721008,0.765820192923086,0.0206609536027154,0.353003543300002,0.0139786446457019,1408.88426915597,0.0546695791739052,6969.38760941627,13
"3351","scenario525","525",15,5,50,25,5,0.108558003133964,-1.48381907388389,3.5197870259129,2.16718729185241,0.777426052695036,0.0234717451205908,0.253086638695153,0.0163868483366559,1531.7820159348,0.0549134887900797,9251.18012797515,13
"3352","scenario526","526",10,10,50,25,5,0.108558003133964,-1.48381907388389,3.48554874651836,2.16116536937796,0.771422757698832,0.0219979628824743,0.279582053691391,0.0151292607837626,1472.4710446661,0.0549279568820696,8339.81844553308,13
"3353","scenario527","527",5,15,50,25,5,0.108558003133964,-1.48381907388389,3.45131046712383,2.15514344690351,0.765419462702628,0.0205241806443578,0.306077468687629,0.0138782562318128,1413.1600733974,0.0549424242681122,7428.45676309102,13
"3354","scenario528","528",10,5,55,25,5,0.116521189465428,-1.58858074336168,3.62641736245555,2.16272770907138,0.771022027478374,0.0218611899241166,0.232655979079017,0.0150299818404814,1476.74684890753,0.055200993965716,8798.88759920783,13
"3355","scenario529","529",5,10,55,25,5,0.116521189465428,-1.58858074336168,3.59217908306101,2.15670578659693,0.76501873248217,0.0203874076860001,0.259151394075255,0.013777605974999,1417.43587763882,0.0552158783968526,7887.52591676577,13
"3356","scenario53","53",30,40,20,5,5,-0.248207911326661,-0.543567703442137,0.613468324668771,2.0325027217807,0.738188660632836,0.0149591966800717,0.647341716831905,0.0116172382493519,1101.62853992363,0.333067015866656,7737.79520097242,13
"3357","scenario530","530",5,5,60,25,5,0.124484375796892,-1.69334241283947,3.73304769899819,2.15826812629036,0.764618002261712,0.0202506347276424,0.212225319462882,0.0136766928494761,1421.71168188025,0.0554899430020304,8346.59507044051,13
"3358","scenario531","531",55,5,5,30,5,0.0325126119897459,-0.618884386977531,3.0668311785857,2.23714568924079,0.843971899242179,0.0399315928769958,0.415411771373803,0.0298814992665037,2113.39543900375,0.0528128831259125,12783.7149675091,13
"3359","scenario532","532",50,10,5,30,5,0.0325126119897459,-0.618884386977531,3.03259289919116,2.23112376676634,0.837968604245976,0.0384578106388793,0.441907186370041,0.0285679031889427,2054.08446773504,0.0528213853493759,11872.353285067,13
"3360","scenario533","533",45,15,5,30,5,0.0325126119897459,-0.618884386977531,2.99835461979663,2.22510184429189,0.831965309249772,0.0369840284007627,0.468402601366278,0.0272612925350888,1994.77349646634,0.052829829035233,10960.9916026249,13
"3361","scenario534","534",40,20,5,30,5,0.0325126119897459,-0.618884386977531,2.9641163404021,2.21907992181744,0.825962014253568,0.0355102461626462,0.494898016362516,0.0259616117322144,1935.46252519764,0.0528382120288359,10049.6299201829,13
"3362","scenario535","535",35,25,5,30,5,0.0325126119897459,-0.618884386977531,2.92987806100756,2.21305799934299,0.819958719257364,0.0340364639245297,0.521393431358754,0.0246688057955131,1876.15155392894,0.0528465321255354,9138.26823774081,13
"3363","scenario536","536",30,30,5,30,5,0.0325126119897459,-0.618884386977531,2.89563978161303,2.20703607686854,0.81395542426116,0.0325626816864131,0.547888846354992,0.023382820320346,1816.84058266024,0.0528547870685644,8226.90655529874,13
"3364","scenario537","537",25,35,5,30,5,0.0325126119897459,-0.618884386977531,2.86140150221849,2.20101415439409,0.807952129264957,0.0310888994482966,0.57438426135123,0.0221036014746091,1757.52961139153,0.0528629745342471,7315.54487285668,13
"3365","scenario538","538",20,40,5,30,5,0.0325126119897459,-0.618884386977531,2.82716322282396,2.19499223191964,0.801948834268753,0.02961511721018,0.600879676347467,0.0208310959912222,1698.21864012283,0.0528710920920725,6404.18319041461,13
"3366","scenario539","539",15,45,5,30,5,0.0325126119897459,-0.618884386977531,2.79292494342942,2.18897030944519,0.795945539272549,0.0281413349720635,0.627375091343705,0.0195652511607351,1638.90766885413,0.052879137333674,5492.82150797254,13
"3367","scenario54","54",25,45,20,5,5,-0.248207911326661,-0.543567703442137,0.579230045274237,2.02648079930625,0.732185365636632,0.0134854144419552,0.673837131828143,0.0104033835361312,1042.31756865493,0.332919738339359,6826.43351853036,13
"3368","scenario540","540",10,50,5,30,5,0.0325126119897459,-0.618884386977531,2.75868666403489,2.18294838697074,0.789942244276345,0.026667552733947,0.653870506339943,0.0183060148240491,1579.59669758543,0.0528871076567545,4581.45982553047,13
"3369","scenario541","541",5,55,5,30,5,0.0325126119897459,-0.618884386977531,2.72444838464036,2.17692646449629,0.783938949280142,0.0251937704958304,0.68036592133618,0.0170533353652538,1520.28572631673,0.0528950004999723,3670.09814308841,13
"3370","scenario542","542",50,5,10,30,5,0.0386819710115604,-0.723646056455322,3.17346151512835,2.23268610645977,0.837567874025517,0.0383210376805216,0.394981111757667,0.0284848930581717,2058.36027197647,0.0530840137737078,12331.4224387418,13
"3371","scenario543","543",45,10,10,30,5,0.0386819710115604,-0.723646056455322,3.13922323573381,2.22666418398532,0.831564579029313,0.0368472554424051,0.421476526753905,0.0271767722898411,1999.04930070777,0.0530928311135028,11420.0607562997,13
"3372","scenario544","544",40,15,10,30,5,0.0386819710115604,-0.723646056455322,3.10498495633928,2.22064226151087,0.82556128403311,0.0353734732042885,0.447971941750143,0.0258755985491897,1939.73832943907,0.0531015895785674,10508.6990738576,13
"3373","scenario545","545",35,20,10,30,5,0.0386819710115604,-0.723646056455322,3.07074667694474,2.21462033903642,0.819557989036906,0.033899690966172,0.474467356746381,0.0245813166424803,1880.42735817037,0.0531102869157739,9597.33739141556,13
"3374","scenario546","546",30,25,10,30,5,0.0386819710115604,-0.723646056455322,3.03650839755021,2.20859841656197,0.813554694040702,0.0324259087280555,0.500962771742619,0.0232938719591126,1821.11638690166,0.0531189209273531,8685.97570897349,13
"3375","scenario547","547",25,30,10,30,5,0.0386819710115604,-0.723646056455322,3.00227011815568,2.20257649408752,0.807551399044498,0.0309521264899389,0.527458186738857,0.0220132104639424,1761.80541563296,0.0531274893680495,7774.61402653142,13
"3376","scenario548","548",20,35,10,30,5,0.0386819710115604,-0.723646056455322,2.96803183876114,2.19655457161307,0.801548104048295,0.0294783442518224,0.553953601735094,0.0207392786897219,1702.49444436426,0.0531359897973078,6863.25234408936,13
"3377","scenario549","549",15,40,10,30,5,0.0386819710115604,-0.723646056455322,2.93379355936661,2.19053264913862,0.795544809052091,0.0280045620137058,0.580449016731332,0.0194720237296585,1643.18347309556,0.0531444198290244,5951.89066164729,13
"3378","scenario55","55",20,50,20,5,5,-0.248207911326661,-0.543567703442137,0.544991765879703,2.0204588768318,0.726182070640428,0.0120116322038386,0.700332546824382,0.009195723995459,983.00659738623,0.332739924380648,5915.07183608829,13
"3379","scenario550","550",10,45,10,30,5,0.0386819710115604,-0.723646056455322,2.89955527997207,2.18451072666417,0.789541514055887,0.0265307797755893,0.606944431727569,0.0182113932300905,1583.87250182686,0.0531527769397565,5040.52897920522,13
"3380","scenario551","551",5,50,10,30,5,0.0386819710115604,-0.723646056455322,2.86531700057754,2.17848880418972,0.783538219059683,0.0250569975374728,0.633439846723808,0.0169573353832774,1524.56153055815,0.05316105857097,4129.16729676315,13
"3381","scenario552","552",45,5,15,30,5,0.0448513300333749,-0.828407725933112,3.28009185167099,2.22822652367875,0.831163848808855,0.0367104824840474,0.374550452141532,0.0270920277865663,2003.3251049492,0.053356403414133,11879.1299099744,13
"3382","scenario553","553",40,10,15,30,5,0.0448513300333749,-0.828407725933112,3.24585357227646,2.2222046012043,0.825160553812652,0.0352367002459308,0.40104586713777,0.025789357753721,1944.01413368049,0.053365540250797,10967.7682275324,13
"3383","scenario554","554",35,15,15,30,5,0.0448513300333749,-0.828407725933112,3.21161529288193,2.21618267872985,0.819157258816448,0.0337629180078143,0.427541282134008,0.024493596585159,1884.70316241179,0.0533746178280904,10056.4065450903,13
"3384","scenario555","555",30,20,15,30,5,0.0448513300333749,-0.828407725933112,3.17737701348739,2.2101607562554,0.813153963820244,0.0322891357696978,0.454036697130245,0.02320468946328,1825.39219114309,0.0533836339527412,9145.04486264824,13
"3385","scenario556","556",25,25,15,30,5,0.0448513300333749,-0.828407725933112,3.14313873409286,2.20413883378095,0.80715066882404,0.0308153535315813,0.480532112126483,0.0219225821488797,1766.08121987439,0.0533925863621954,8233.68318020617,13
"3386","scenario557","557",20,30,15,30,5,0.0448513300333749,-0.828407725933112,3.10890045469832,2.1981169113065,0.801147373827837,0.0293415712934647,0.507027527122721,0.0206472209735408,1706.77024860569,0.0534014727030657,7322.3214977641,13
"3387","scenario558","558",15,35,15,30,5,0.0448513300333749,-0.828407725933112,3.07466217530379,2.19209498883205,0.795144078831633,0.0278677890553482,0.533522942118959,0.0193785528321447,1647.45927733698,0.0534102906208351,6410.95981532203,13
"3388","scenario559","559",10,40,15,30,5,0.0448513300333749,-0.828407725933112,3.04042389590925,2.1860730663576,0.789140783835429,0.0263940068172316,0.560018357115196,0.0181165251755002,1588.14830606828,0.0534190376521445,5499.59813287997,13
"3389","scenario56","56",15,55,20,5,5,-0.248207911326661,-0.543567703442137,0.510753486485168,2.01443695435735,0.720178775644224,0.0105378499657221,0.726827961820618,0.00799421232043229,923.695626117528,0.332524698690569,5003.71015364622,13
"3390","scenario560","560",5,45,15,30,5,0.0448513300333749,-0.828407725933112,3.00618561651472,2.18005114388315,0.783137488839225,0.0249202245791151,0.586513772111434,0.0168610860030878,1528.83733479958,0.0534277112086238,4588.2364504379,13
"3391","scenario561","561",40,5,20,30,5,0.0510206890551894,-0.933169395410902,3.38672218821364,2.22376694089772,0.824759823592193,0.0350999272875732,0.354119792525396,0.025702888441132,1948.28993792192,0.0536300654924283,11426.8373812071,13
"3392","scenario562","562",35,10,20,30,5,0.0510206890551894,-0.933169395410902,3.35248390881911,2.21774501842327,0.81875652859599,0.0336261450494567,0.380615207521634,0.0244056447082258,1888.97896665322,0.0536395262689603,10515.4756987651,13
"3393","scenario563","563",30,15,20,30,5,0.0510206890551894,-0.933169395410902,3.31824562942457,2.21172309594882,0.812753233599786,0.0321523628113401,0.407110622517872,0.0231152719071776,1829.66799538452,0.0536489274901856,9604.11401632298,13
"3394","scenario564","564",25,20,20,30,5,0.0510206890551894,-0.933169395410902,3.28400735003004,2.20570117347437,0.806749938603582,0.0306785805732236,0.43360603751411,0.0218317155936963,1770.35702411582,0.0536582669280977,8692.75233388092,13
"3395","scenario565","565",20,25,20,30,5,0.0510206890551894,-0.933169395410902,3.2497690706355,2.19967925099992,0.800746643607378,0.029204798335107,0.460101452510348,0.0205549218971874,1711.04605284711,0.0536675422490735,7781.39065143885,13
"3396","scenario566","566",15,30,20,30,5,0.0510206890551894,-0.933169395410902,3.21553079124097,2.19365732852547,0.794743348611175,0.0277310160969905,0.486596867506586,0.0192848375132161,1651.73508157841,0.0536767511388858,6870.02896899678,13
"3397","scenario567","567",10,35,20,30,5,0.0510206890551894,-0.933169395410902,3.18129251184644,2.18763540605102,0.788740053614971,0.026257233858874,0.513092282502823,0.0180214096960894,1592.42411030971,0.053685891165717,5958.66728655472,13
"3398","scenario568","568",5,40,20,30,5,0.0510206890551894,-0.933169395410902,3.1470542324519,2.18161348357657,0.782736758618767,0.0247834516207574,0.539587697499061,0.0167645862515539,1533.11313904101,0.053694959803281,5047.30560411265,13
"3399","scenario569","569",35,5,25,30,5,0.0571900480770039,-1.03793106488869,3.49335252475629,2.2193073581167,0.818355798375532,0.033489372091099,0.333689132909261,0.0243174600915132,1893.25477089465,0.0539050136604358,10974.5448524398,13
"3400","scenario57","57",10,60,20,5,5,-0.248207911326661,-0.543567703442137,0.476515207090634,2.0084150318829,0.714175480648021,0.00906406772760556,0.753323376816857,0.00679880168457832,864.384654848826,0.332270810763369,4092.34847120415,13
"3401","scenario570","570",30,10,25,30,5,0.0571900480770039,-1.03793106488869,3.45911424536175,2.21328543564225,0.812352503379328,0.0320155898529825,0.360184547905499,0.0230256183602489,1833.94379962595,0.0539148029589324,10063.1831699977,13
"3402","scenario571","571",25,15,25,30,5,0.0571900480770039,-1.03793106488869,3.42487596596722,2.2072635131678,0.806349208383124,0.0305418076148659,0.386679962901737,0.0217406098577418,1774.63282835724,0.0539245324518478,9151.82148755566,13
"3403","scenario572","572",20,20,25,30,5,0.0571900480770039,-1.03793106488869,3.39063768657269,2.20124159069335,0.80034591338692,0.0290680253767494,0.413175377897974,0.0204623805102058,1715.32185708854,0.0539341998039718,8240.4598051136,13
"3404","scenario573","573",15,25,25,30,5,0.0571900480770039,-1.03793106488869,3.35639940717815,2.1952196682189,0.794342618390717,0.0275942431386328,0.439670792894213,0.0191908768128941,1656.01088581984,0.0539438027580563,7329.09812267153,13
"3405","scenario574","574",10,30,25,30,5,0.0571900480770039,-1.03793106488869,3.32216112778362,2.18919774574445,0.788339323394513,0.0261204609005163,0.46616620789045,0.0179260458226333,1596.69991455114,0.0539533388798584,6417.73644022946,13
"3406","scenario575","575",5,35,25,30,5,0.0571900480770039,-1.03793106488869,3.28792284838908,2.18317582327,0.782336028398309,0.0246466786623998,0.492661622886688,0.0166678351504755,1537.38894328244,0.0539628057539817,5506.3747577874,13
"3407","scenario576","576",30,5,30,30,5,0.0633594070988183,-1.14269273436648,3.59998286129894,2.21484777533568,0.81195177315887,0.0318788168946248,0.313258473293126,0.0229357278870187,1838.21960386737,0.0541812618024209,10522.2523236725,13
"3408","scenario577","577",25,10,30,30,5,0.0633594070988183,-1.14269273436648,3.5657445819044,2.20882585286123,0.805948478162666,0.0304050346565083,0.339753888289363,0.0216492639954068,1778.90863259867,0.054191384337197,9610.89064123041,13
"3409","scenario578","578",20,15,30,30,5,0.0633594070988183,-1.14269273436648,3.53150630250987,2.20280393038678,0.799945183166462,0.0289312524183917,0.366249303285601,0.0203695958571432,1719.59766132997,0.0542014468141038,8699.52895878834,13
"3410","scenario579","579",15,20,30,30,5,0.0633594070988183,-1.14269273436648,3.49726802311533,2.19678200791233,0.793941888170258,0.0274574701802752,0.392744718281839,0.0190966697661663,1660.28669006127,0.0542114468710949,7788.16727634628,13
"3411","scenario58","58",5,65,20,5,5,-0.248207911326661,-0.543567703442137,0.4422769276961,2.00239310940845,0.708172185651817,0.00759028548948902,0.779818791813095,0.00560944573577123,805.073683580124,0.331974574733119,3180.98678876209,13
"3412","scenario580","580",10,25,30,30,5,0.0633594070988183,-1.14269273436648,3.4630297437208,2.19076008543788,0.787938593174054,0.0259836879421586,0.419240133278077,0.0178304325808384,1600.97571879257,0.0542213822389349,6876.80559390421,13
"3413","scenario581","581",5,30,30,30,5,0.0633594070988183,-1.14269273436648,3.42879146432626,2.18473816296343,0.781935298177851,0.0245099057040421,0.445735548274315,0.0165708317165499,1541.66474752386,0.0542312504437166,5965.44391146214,13
"3414","scenario582","582",25,5,35,30,5,0.0695287661206328,-1.24745440384427,3.70661319784158,2.21038819255465,0.805547747942208,0.0302682616981506,0.29282781367699,0.0215576770560911,1783.1844368401,0.0544588240543341,10069.9597949052,13
"3415","scenario583","583",20,10,35,30,5,0.0695287661206328,-1.24745440384427,3.67237491844705,2.2043662700802,0.799544452946004,0.0287944794600341,0.319323228673228,0.0202765669775167,1723.8734655714,0.0544692846602536,9158.59811246309,13
"3416","scenario584","584",15,15,35,30,5,0.0695287661206328,-1.24745440384427,3.63813663905251,2.19834434760575,0.7935411579498,0.0273206972219175,0.345818643669466,0.0190022154029536,1664.56249430269,0.0544796849600288,8247.23643002102,13
"3417","scenario585","585",10,20,35,30,5,0.0695287661206328,-1.24745440384427,3.60389835965798,2.1923224251313,0.787537862953596,0.025846914983801,0.372314058665704,0.0177345689913088,1605.25152303399,0.054490022646966,7335.87474757896,13
"3418","scenario586","586",5,25,35,30,5,0.0695287661206328,-1.24745440384427,3.56966008026345,2.18630050265685,0.781534567957393,0.0243731327456844,0.398809473661942,0.0164735749613386,1545.94055176529,0.0545002953436697,6424.51306513689,13
"3419","scenario587","587",20,5,40,30,5,0.0756981251424473,-1.35221607332206,3.81324353438423,2.20592860977363,0.799143722725546,0.0286577065016764,0.272397154060855,0.0201832929057806,1728.14926981282,0.0547377148136578,9617.66726613784,13
"3420","scenario588","588",15,10,40,30,5,0.0756981251424473,-1.35221607332206,3.7790052549897,2.19990668729918,0.793140427729342,0.0271839242635599,0.298892569057093,0.0189075127480767,1668.83829854412,0.0547485184298917,8706.30558369577,13
"3421","scenario589","589",10,15,40,30,5,0.0756981251424473,-1.35221607332206,3.74476697559516,2.19388476482473,0.787137132733138,0.0257101420254433,0.32538798405333,0.0176384540695135,1609.52732727542,0.0547592615682086,7794.9439012537,13
"3422","scenario59","59",60,5,25,5,5,-0.297045075051794,-0.648329372919928,0.959766616973159,2.07019659632083,0.7738077003896,0.0236651171504133,0.441443152242105,0.0189396899701173,1461.77017177727,0.334273671675748,13665.0344492996,13
"3423","scenario590","590",5,20,40,30,5,0.0756981251424473,-1.35221607332206,3.71052869620063,2.18786284235028,0.781133837736935,0.0242363597873268,0.351883399049568,0.0163760638912339,1550.21635600672,0.0547699418686022,6883.58221881164,13
"3424","scenario591","591",15,5,45,30,5,0.0818674841642618,-1.45697774279985,3.91987387092688,2.20146902699261,0.792739697508884,0.0270471513052022,0.251966494444719,0.0188125608212229,1673.11410278555,0.0550179487151564,9165.37473737052,13
"3425","scenario592","592",10,10,45,30,5,0.0818674841642618,-1.45697774279985,3.88563559153234,2.19544710451816,0.78673640251268,0.0255733690670857,0.278461909440957,0.017542086825752,1613.80313151685,0.0550291003912501,8254.01305492845,13
"3426","scenario593","593",5,15,45,30,5,0.0818674841642618,-1.45697774279985,3.85139731213781,2.18942518204371,0.780733107516476,0.0240995868289691,0.304957324437195,0.0162782975074249,1554.49216024815,0.0550401914659917,7342.65137248638,13
"3427","scenario594","594",10,5,50,30,5,0.0880368431860763,-1.56173941227764,4.02650420746953,2.19700944421158,0.786335672292222,0.025436596108728,0.231535834828584,0.0174454662651206,1618.07893575827,0.0552995406561392,8713.0822086032,13
"3428","scenario595","595",5,10,50,30,5,0.0880368431860763,-1.56173941227764,3.99226592807499,2.19098752173713,0.780332377296018,0.0239628138706115,0.258031249824822,0.0161802748058636,1558.76796448957,0.0553110455948035,7801.72052616113,13
"3429","scenario596","596",5,5,55,30,5,0.0942062022078908,-1.66650108175543,4.13313454401217,2.19254986143056,0.77993164707556,0.0238260409122538,0.211105175212448,0.0160819947772302,1563.043768731,0.0555825057523888,8260.78967983588,13
"3430","scenario597","597",50,5,5,35,5,0.0297452159412723,-0.696804725371284,3.57354836014233,2.26696784159997,0.852881518839366,0.0418964438651329,0.393860967507234,0.0310097286154461,2199.69235882722,0.0532282694672652,12245.6170481371,13
"3431","scenario598","598",45,10,5,35,5,0.0297452159412723,-0.696804725371284,3.53931008074779,2.26094591912552,0.846878223843162,0.0404226616270164,0.420356382503472,0.0296880028492277,2140.38138755852,0.0532342093841893,11334.2553656951,13
"3432","scenario599","599",40,15,5,35,5,0.0297452159412723,-0.696804725371284,3.50507180135326,2.25492399665107,0.840874928846958,0.0389488793888999,0.446851797499709,0.0283733330085432,2081.07041628982,0.0532400377343663,10422.893683253,13
"3433","scenario6","6",55,30,5,5,5,-0.101696420151262,-0.229282695008767,0.362053873829897,2.05792531507267,0.769407326275229,0.0227384267457274,0.655642865687836,0.0180642560342768,1385.35598354286,0.330987778867465,10917.3961521585,13
"3434","scenario60","60",55,10,25,5,5,-0.297045075051794,-0.648329372919928,0.925528337578624,2.06417467384638,0.767804405393396,0.0221913349122967,0.467938567238343,0.0176862653384244,1402.45920050857,0.334261365295561,12753.6727668575,13
